date,bitcoin,btc,buy bitcoin,sell bitcoin,isPartial
2018-01-26 00:00:00,72,12,2,0,False
2018-01-26 01:00:00,66,12,2,0,False
2018-01-26 02:00:00,67,12,2,0,False
2018-01-26 03:00:00,67,13,2,0,False
2018-01-26 04:00:00,66,14,2,0,False
2018-01-26 05:00:00,66,15,2,0,False
2018-01-26 06:00:00,64,15,1,0,False
2018-01-26 07:00:00,62,14,1,0,False
2018-01-26 08:00:00,70,15,1,0,False
2018-01-26 09:00:00,67,14,1,0,False
2018-01-26 10:00:00,65,14,1,0,False
2018-01-26 11:00:00,64,13,1,0,False
2018-01-26 12:00:00,64,12,1,0,False
2018-01-26 13:00:00,63,12,1,0,False
2018-01-26 14:00:00,64,12,1,0,False
2018-01-26 15:00:00,65,12,1,0,False
2018-01-26 16:00:00,64,12,1,0,False
2018-01-26 17:00:00,63,11,1,0,False
2018-01-26 18:00:00,64,10,1,0,False
2018-01-26 19:00:00,63,10,1,0,False
2018-01-26 20:00:00,64,10,1,0,False
2018-01-26 21:00:00,69,10,1,0,False
2018-01-26 22:00:00,70,11,1,0,False
2018-01-26 23:00:00,68,11,2,0,False
2018-01-27 00:00:00,68,12,2,0,False
2018-01-27 01:00:00,64,12,2,0,False
2018-01-27 02:00:00,64,12,2,0,False
2018-01-27 03:00:00,64,13,2,0,False
2018-01-27 04:00:00,63,14,2,0,False
2018-01-27 05:00:00,62,15,1,0,False
2018-01-27 06:00:00,58,15,1,0,False
2018-01-27 07:00:00,55,14,1,0,False
2018-01-27 08:00:00,52,12,1,0,False
2018-01-27 09:00:00,49,12,1,0,False
2018-01-27 10:00:00,49,12,1,0,False
2018-01-27 11:00:00,48,11,1,0,False
2018-01-27 12:00:00,48,11,1,0,False
2018-01-27 13:00:00,49,11,1,0,False
2018-01-27 14:00:00,50,10,1,0,False
2018-01-27 15:00:00,51,10,1,0,False
2018-01-27 16:00:00,52,10,1,0,False
2018-01-27 17:00:00,53,10,1,0,False
2018-01-27 18:00:00,53,10,1,0,False
2018-01-27 19:00:00,53,9,1,0,False
2018-01-27 20:00:00,57,10,1,0,False
2018-01-27 21:00:00,57,10,1,0,False
2018-01-27 22:00:00,59,10,1,0,False
2018-01-27 23:00:00,61,10,2,0,False
2018-01-28 00:00:00,58,11,2,0,False
2018-01-28 01:00:00,56,11,2,0,False
2018-01-28 02:00:00,56,11,2,0,False
2018-01-28 03:00:00,55,12,2,0,False
2018-01-28 04:00:00,56,13,2,0,False
2018-01-28 05:00:00,58,14,2,0,False
2018-01-28 06:00:00,57,15,1,0,False
2018-01-28 07:00:00,56,15,1,0,False
2018-01-28 08:00:00,53,13,1,0,False
2018-01-28 09:00:00,50,13,1,0,False
2018-01-28 10:00:00,48,12,1,0,False
2018-01-28 11:00:00,46,11,1,0,False
2018-01-28 12:00:00,48,11,1,0,False
2018-01-28 13:00:00,48,10,1,0,False
2018-01-28 14:00:00,49,10,1,0,False
2018-01-28 15:00:00,49,10,1,0,False
2018-01-28 16:00:00,49,9,1,0,False
2018-01-28 17:00:00,49,9,1,0,False
2018-01-28 18:00:00,53,9,1,0,False
2018-01-28 19:00:00,51,9,1,0,False
2018-01-28 20:00:00,53,9,1,0,False
2018-01-28 21:00:00,55,10,2,0,False
2018-01-28 22:00:00,59,11,2,0,False
2018-01-28 23:00:00,59,11,2,0,False
2018-01-29 00:00:00,58,11,2,0,False
2018-01-29 00:00:00,38,7,1,0,False
2018-01-29 01:00:00,37,7,1,0,False
2018-01-29 02:00:00,37,8,1,0,False
2018-01-29 03:00:00,37,8,1,0,False
2018-01-29 04:00:00,38,9,1,0,False
2018-01-29 05:00:00,39,10,1,0,False
2018-01-29 06:00:00,38,10,1,0,False
2018-01-29 07:00:00,36,9,1,0,False
2018-01-29 08:00:00,35,8,1,0,False
2018-01-29 09:00:00,33,8,1,0,False
2018-01-29 10:00:00,33,8,1,0,False
2018-01-29 11:00:00,34,7,1,0,False
2018-01-29 12:00:00,34,7,1,0,False
2018-01-29 13:00:00,34,7,1,0,False
2018-01-29 14:00:00,35,7,1,0,False
2018-01-29 15:00:00,36,6,1,0,False
2018-01-29 16:00:00,36,6,1,0,False
2018-01-29 17:00:00,37,6,1,0,False
2018-01-29 18:00:00,35,6,1,0,False
2018-01-29 19:00:00,35,6,1,0,False
2018-01-29 20:00:00,36,6,1,0,False
2018-01-29 21:00:00,38,6,1,0,False
2018-01-29 22:00:00,40,7,1,0,False
2018-01-29 23:00:00,38,7,1,0,False
2018-01-30 00:00:00,37,7,1,0,False
2018-01-30 01:00:00,36,7,1,0,False
2018-01-30 02:00:00,39,7,1,0,False
2018-01-30 03:00:00,40,8,1,0,False
2018-01-30 04:00:00,40,9,1,0,False
2018-01-30 05:00:00,39,9,1,0,False
2018-01-30 06:00:00,37,9,1,0,False
2018-01-30 07:00:00,35,8,1,0,False
2018-01-30 08:00:00,34,8,1,0,False
2018-01-30 09:00:00,33,8,1,0,False
2018-01-30 10:00:00,32,7,1,0,False
2018-01-30 11:00:00,32,7,0,0,False
2018-01-30 12:00:00,32,7,1,0,False
2018-01-30 13:00:00,34,7,1,0,False
2018-01-30 14:00:00,37,7,1,0,False
2018-01-30 15:00:00,41,7,1,0,False
2018-01-30 16:00:00,38,7,1,0,False
2018-01-30 17:00:00,39,7,1,0,False
2018-01-30 18:00:00,55,9,1,0,False
2018-01-30 19:00:00,51,8,1,0,False
2018-01-30 20:00:00,49,8,1,0,False
2018-01-30 21:00:00,51,8,1,0,False
2018-01-30 22:00:00,49,8,1,0,False
2018-01-30 23:00:00,51,9,1,0,False
2018-01-31 00:00:00,55,9,1,0,False
2018-01-31 01:00:00,58,10,1,0,False
2018-01-31 02:00:00,50,10,1,0,False
2018-01-31 03:00:00,49,10,1,0,False
2018-01-31 04:00:00,53,11,1,0,False
2018-01-31 05:00:00,54,12,1,0,False
2018-01-31 06:00:00,48,11,1,0,False
2018-01-31 07:00:00,42,10,1,0,False
2018-01-31 08:00:00,40,9,1,0,False
2018-01-31 09:00:00,38,9,1,0,False
2018-01-31 10:00:00,37,8,1,0,False
2018-01-31 11:00:00,36,8,1,0,False
2018-01-31 12:00:00,36,7,0,0,False
2018-01-31 13:00:00,36,7,0,0,False
2018-01-31 14:00:00,39,7,1,0,False
2018-01-31 15:00:00,42,7,1,0,False
2018-01-31 16:00:00,43,8,1,0,False
2018-01-31 17:00:00,41,7,1,0,False
2018-01-31 18:00:00,40,7,1,0,False
2018-01-31 19:00:00,41,7,1,0,False
2018-01-31 20:00:00,41,7,1,0,False
2018-01-31 21:00:00,42,7,1,0,False
2018-01-31 22:00:00,43,7,1,0,False
2018-01-31 23:00:00,42,7,1,0,False
2018-02-01 00:00:00,40,8,1,0,False
2018-02-01 01:00:00,38,8,1,0,False
2018-02-01 02:00:00,39,8,1,0,False
2018-02-01 03:00:00,40,9,1,0,False
2018-02-01 04:00:00,42,9,1,0,False
2018-02-01 05:00:00,41,10,1,0,False
2018-02-01 06:00:00,46,10,1,0,False
2018-02-01 07:00:00,42,9,1,0,False
2018-02-01 08:00:00,45,10,1,0,False
2018-02-01 09:00:00,44,9,1,0,False
2018-02-01 10:00:00,50,10,1,0,False
2018-02-01 11:00:00,46,9,1,0,False
2018-02-01 12:00:00,50,10,1,0,False
2018-02-01 13:00:00,56,10,1,0,False
2018-02-01 14:00:00,52,9,1,0,False
2018-02-01 15:00:00,54,9,1,0,False
2018-02-01 16:00:00,64,10,1,0,False
2018-02-01 17:00:00,65,10,1,0,False
2018-02-01 18:00:00,61,9,1,0,False
2018-02-01 19:00:00,72,10,1,0,False
2018-02-01 20:00:00,80,12,1,0,False
2018-02-01 21:00:00,64,10,1,0,False
2018-02-01 22:00:00,62,10,1,0,False
2018-02-01 23:00:00,62,10,1,0,False
2018-02-02 00:00:00,67,11,1,0,False
2018-02-02 01:00:00,73,12,1,0,False
2018-02-02 02:00:00,72,12,1,0,False
2018-02-02 03:00:00,67,12,1,0,False
2018-02-02 04:00:00,74,14,1,0,False
2018-02-02 05:00:00,77,15,1,0,False
2018-02-02 06:00:00,84,16,1,0,False
2018-02-02 07:00:00,72,14,1,0,False
2018-02-02 08:00:00,74,14,1,0,False
2018-02-02 09:00:00,74,14,1,0,False
2018-02-02 10:00:00,73,13,1,0,False
2018-02-02 11:00:00,79,14,1,0,False
2018-02-02 12:00:00,100,16,1,0,False
2018-02-02 13:00:00,80,14,1,0,False
2018-02-02 14:00:00,73,13,1,0,False
2018-02-02 15:00:00,73,12,1,0,False
2018-02-02 16:00:00,71,11,1,0,False
2018-02-02 17:00:00,67,11,1,0,False
2018-02-02 18:00:00,65,10,1,0,False
2018-02-02 19:00:00,69,10,1,0,False
2018-02-02 20:00:00,70,10,1,0,False
2018-02-02 21:00:00,73,10,1,0,False
2018-02-02 22:00:00,69,10,1,0,False
2018-02-02 23:00:00,66,10,1,0,False
2018-02-03 00:00:00,62,10,1,0,False
2018-02-03 01:00:00,59,10,1,0,False
2018-02-03 02:00:00,59,10,1,0,False
2018-02-03 03:00:00,63,12,1,0,False
2018-02-03 04:00:00,61,12,1,0,False
2018-02-03 05:00:00,58,12,1,0,False
2018-02-03 06:00:00,54,12,1,0,False
2018-02-03 07:00:00,52,12,1,0,False
2018-02-03 08:00:00,49,11,1,0,False
2018-02-03 09:00:00,47,10,1,0,False
2018-02-03 10:00:00,44,10,1,0,False
2018-02-03 11:00:00,44,9,1,0,False
2018-02-03 12:00:00,45,9,1,0,False
2018-02-03 13:00:00,45,9,1,0,False
2018-02-03 14:00:00,45,9,1,0,False
2018-02-03 15:00:00,44,9,1,0,False
2018-02-03 16:00:00,42,8,1,0,False
2018-02-03 17:00:00,41,8,1,0,False
2018-02-03 18:00:00,41,7,1,0,False
2018-02-03 19:00:00,41,7,1,0,False
2018-02-03 20:00:00,41,7,1,0,False
2018-02-03 21:00:00,42,7,1,0,False
2018-02-03 22:00:00,43,7,1,0,False
2018-02-03 23:00:00,43,7,1,0,False
2018-02-04 00:00:00,42,8,1,0,False
2018-02-04 01:00:00,41,8,1,0,False
2018-02-04 02:00:00,41,8,1,0,False
2018-02-04 03:00:00,42,9,1,0,False
2018-02-04 04:00:00,42,10,1,0,False
2018-02-04 05:00:00,43,11,1,0,False
2018-02-04 06:00:00,43,11,1,0,False
2018-02-04 07:00:00,41,10,1,0,False
2018-02-04 08:00:00,38,9,1,0,False
2018-02-04 09:00:00,38,9,1,0,False
2018-02-04 10:00:00,37,9,1,0,False
2018-02-04 11:00:00,34,8,1,0,False
2018-02-04 12:00:00,38,8,1,0,False
2018-02-04 13:00:00,37,7,1,0,False
2018-02-04 14:00:00,36,7,1,0,False
2018-02-04 15:00:00,38,7,1,0,False
2018-02-04 16:00:00,39,7,1,0,False
2018-02-04 17:00:00,38,7,1,0,False
2018-02-04 18:00:00,40,7,1,0,False
2018-02-04 19:00:00,44,7,1,0,False
2018-02-04 20:00:00,52,8,1,0,False
2018-02-04 21:00:00,49,8,1,0,False
2018-02-04 22:00:00,48,8,1,0,False
2018-02-04 23:00:00,47,8,1,0,False
2018-02-05 00:00:00,42,8,1,0,False
2018-02-05 00:00:00,33,6,1,0,False
2018-02-05 01:00:00,35,6,1,0,False
2018-02-05 02:00:00,36,7,1,0,False
2018-02-05 03:00:00,37,8,1,0,False
2018-02-05 04:00:00,41,9,1,0,False
2018-02-05 05:00:00,40,9,1,0,False
2018-02-05 06:00:00,40,9,1,0,False
2018-02-05 07:00:00,43,9,1,0,False
2018-02-05 08:00:00,45,9,1,0,False
2018-02-05 09:00:00,42,9,1,0,False
2018-02-05 10:00:00,43,8,1,0,False
2018-02-05 11:00:00,48,9,0,0,False
2018-02-05 12:00:00,48,9,1,0,False
2018-02-05 13:00:00,47,9,1,0,False
2018-02-05 14:00:00,55,9,1,0,False
2018-02-05 15:00:00,60,10,1,0,False
2018-02-05 16:00:00,54,9,1,0,False
2018-02-05 17:00:00,58,9,1,0,False
2018-02-05 18:00:00,71,10,1,0,False
2018-02-05 19:00:00,83,11,1,0,False
2018-02-05 20:00:00,92,13,1,0,False
2018-02-05 21:00:00,86,12,1,0,False
2018-02-05 22:00:00,79,12,1,0,False
2018-02-05 23:00:00,81,12,1,0,False
2018-02-06 00:00:00,71,11,1,0,False
2018-02-06 01:00:00,75,12,1,0,False
2018-02-06 02:00:00,86,14,1,0,False
2018-02-06 03:00:00,97,16,1,0,False
2018-02-06 04:00:00,100,18,1,0,False
2018-02-06 05:00:00,100,19,1,0,False
2018-02-06 06:00:00,93,17,1,0,False
2018-02-06 07:00:00,89,17,1,0,False
2018-02-06 08:00:00,86,16,1,0,False
2018-02-06 09:00:00,73,14,1,0,False
2018-02-06 10:00:00,67,13,1,0,False
2018-02-06 11:00:00,70,12,1,0,False
2018-02-06 12:00:00,69,11,1,0,False
2018-02-06 13:00:00,67,11,1,0,False
2018-02-06 14:00:00,69,11,1,0,False
2018-02-06 15:00:00,68,11,1,0,False
2018-02-06 16:00:00,65,10,1,0,False
2018-02-06 17:00:00,63,9,1,0,False
2018-02-06 18:00:00,61,9,1,0,False
2018-02-06 19:00:00,60,9,1,0,False
2018-02-06 20:00:00,63,10,1,0,False
2018-02-06 21:00:00,64,10,1,0,False
2018-02-06 22:00:00,61,10,1,0,False
2018-02-06 23:00:00,58,10,1,0,False
2018-02-07 00:00:00,53,9,1,0,False
2018-02-07 01:00:00,50,9,1,0,False
2018-02-07 02:00:00,51,9,1,0,False
2018-02-07 03:00:00,51,10,1,0,False
2018-02-07 04:00:00,51,11,1,0,False
2018-02-07 05:00:00,52,11,1,0,False
2018-02-07 06:00:00,51,11,1,0,False
2018-02-07 07:00:00,48,10,1,0,False
2018-02-07 08:00:00,45,10,1,0,False
2018-02-07 09:00:00,43,9,1,0,False
2018-02-07 10:00:00,44,9,1,0,False
2018-02-07 11:00:00,44,9,1,0,False
2018-02-07 12:00:00,43,8,1,0,False
2018-02-07 13:00:00,44,8,1,0,False
2018-02-07 14:00:00,43,8,1,0,False
2018-02-07 15:00:00,44,8,1,0,False
2018-02-07 16:00:00,42,7,1,0,False
2018-02-07 17:00:00,42,7,1,0,False
2018-02-07 18:00:00,43,7,1,0,False
2018-02-07 19:00:00,42,7,1,0,False
2018-02-07 20:00:00,42,7,1,0,False
2018-02-07 21:00:00,43,7,1,0,False
2018-02-07 22:00:00,44,7,1,0,False
2018-02-07 23:00:00,45,7,1,0,False
2018-02-08 00:00:00,41,7,1,0,False
2018-02-08 01:00:00,39,7,1,0,False
2018-02-08 02:00:00,39,8,1,0,False
2018-02-08 03:00:00,40,8,1,0,False
2018-02-08 04:00:00,40,9,1,0,False
2018-02-08 05:00:00,41,9,1,0,False
2018-02-08 06:00:00,39,9,1,0,False
2018-02-08 07:00:00,37,8,1,0,False
2018-02-08 08:00:00,35,8,0,0,False
2018-02-08 09:00:00,33,7,0,0,False
2018-02-08 10:00:00,34,8,0,0,False
2018-02-08 11:00:00,35,7,0,0,False
2018-02-08 12:00:00,34,7,0,0,False
2018-02-08 13:00:00,34,7,0,0,False
2018-02-08 14:00:00,34,6,0,0,False
2018-02-08 15:00:00,35,6,1,0,False
2018-02-08 16:00:00,35,6,1,0,False
2018-02-08 17:00:00,37,6,1,0,False
2018-02-08 18:00:00,37,6,1,0,False
2018-02-08 19:00:00,37,6,1,0,False
2018-02-08 20:00:00,40,6,1,0,False
2018-02-08 21:00:00,47,7,1,0,False
2018-02-08 22:00:00,45,7,1,0,False
2018-02-08 23:00:00,41,7,1,0,False
2018-02-09 00:00:00,38,7,1,0,False
2018-02-09 01:00:00,36,7,1,0,False
2018-02-09 02:00:00,36,7,1,0,False
2018-02-09 03:00:00,36,7,1,0,False
2018-02-09 04:00:00,38,8,1,0,False
2018-02-09 05:00:00,38,9,1,0,False
2018-02-09 06:00:00,37,8,1,0,False
2018-02-09 07:00:00,35,8,0,0,False
2018-02-09 08:00:00,32,7,0,0,False
2018-02-09 09:00:00,30,7,0,0,False
2018-02-09 10:00:00,29,7,0,0,False
2018-02-09 11:00:00,29,6,0,0,False
2018-02-09 12:00:00,30,6,0,0,False
2018-02-09 13:00:00,30,6,0,0,False
2018-02-09 14:00:00,31,6,0,0,False
2018-02-09 15:00:00,31,6,0,0,False
2018-02-09 16:00:00,31,5,0,0,False
2018-02-09 17:00:00,33,6,0,0,False
2018-02-09 18:00:00,35,6,1,0,False
2018-02-09 19:00:00,33,6,1,0,False
2018-02-09 20:00:00,33,5,0,0,False
2018-02-09 21:00:00,33,5,1,0,False
2018-02-09 22:00:00,33,5,1,0,False
2018-02-09 23:00:00,33,6,1,0,False
2018-02-10 00:00:00,33,6,1,0,False
2018-02-10 01:00:00,32,6,1,0,False
2018-02-10 02:00:00,31,7,1,0,False
2018-02-10 03:00:00,33,7,1,0,False
2018-02-10 04:00:00,32,7,1,0,False
2018-02-10 05:00:00,31,8,1,0,False
2018-02-10 06:00:00,31,8,1,0,False
2018-02-10 07:00:00,31,8,1,0,False
2018-02-10 08:00:00,28,7,0,0,False
2018-02-10 09:00:00,26,6,0,0,False
2018-02-10 10:00:00,25,6,0,0,False
2018-02-10 11:00:00,24,6,0,0,False
2018-02-10 12:00:00,23,5,0,0,False
2018-02-10 13:00:00,23,5,0,0,False
2018-02-10 14:00:00,24,5,0,0,False
2018-02-10 15:00:00,25,5,0,0,False
2018-02-10 16:00:00,24,5,0,0,False
2018-02-10 17:00:00,24,5,0,0,False
2018-02-10 18:00:00,24,4,0,0,False
2018-02-10 19:00:00,24,4,0,0,False
2018-02-10 20:00:00,25,4,0,0,False
2018-02-10 21:00:00,25,4,0,0,False
2018-02-10 22:00:00,26,5,0,0,False
2018-02-10 23:00:00,27,5,1,0,False
2018-02-11 00:00:00,26,5,1,0,False
2018-02-11 01:00:00,26,5,1,0,False
2018-02-11 02:00:00,25,5,1,0,False
2018-02-11 03:00:00,27,6,1,0,False
2018-02-11 04:00:00,27,6,1,0,False
2018-02-11 05:00:00,28,7,1,0,False
2018-02-11 06:00:00,27,6,1,0,False
2018-02-11 07:00:00,27,6,0,0,False
2018-02-11 08:00:00,27,6,0,0,False
2018-02-11 09:00:00,25,6,0,0,False
2018-02-11 10:00:00,23,6,0,0,False
2018-02-11 11:00:00,22,5,0,0,False
2018-02-11 12:00:00,22,5,0,0,False
2018-02-11 13:00:00,22,5,0,0,False
2018-02-11 14:00:00,22,4,0,0,False
2018-02-11 15:00:00,22,4,0,0,False
2018-02-11 16:00:00,22,4,0,0,False
2018-02-11 17:00:00,23,4,0,0,False
2018-02-11 18:00:00,23,4,0,0,False
2018-02-11 19:00:00,25,4,0,0,False
2018-02-11 20:00:00,27,4,1,0,False
2018-02-11 21:00:00,26,4,0,0,False
2018-02-11 22:00:00,27,5,1,0,False
2018-02-11 23:00:00,27,5,1,0,False
2018-02-12 00:00:00,27,5,1,0,False
2018-02-12 00:00:00,70,13,1,0,False
2018-02-12 01:00:00,70,13,1,0,False
2018-02-12 02:00:00,70,14,1,0,False
2018-02-12 03:00:00,74,16,2,0,False
2018-02-12 04:00:00,76,17,2,0,False
2018-02-12 05:00:00,74,18,1,0,False
2018-02-12 06:00:00,71,18,1,0,False
2018-02-12 07:00:00,68,17,1,0,False
2018-02-12 08:00:00,68,17,1,0,False
2018-02-12 09:00:00,66,17,1,0,False
2018-02-12 10:00:00,65,16,1,0,False
2018-02-12 11:00:00,67,15,1,0,False
2018-02-12 12:00:00,67,14,1,0,False
2018-02-12 13:00:00,69,13,1,0,False
2018-02-12 14:00:00,69,13,1,0,False
2018-02-12 15:00:00,70,13,1,0,False
2018-02-12 16:00:00,69,13,1,0,False
2018-02-12 17:00:00,70,13,1,0,False
2018-02-12 18:00:00,71,12,1,0,False
2018-02-12 19:00:00,71,13,1,0,False
2018-02-12 20:00:00,100,14,5,0,False
2018-02-12 21:00:00,87,14,3,0,False
2018-02-12 22:00:00,81,13,2,0,False
2018-02-12 23:00:00,82,15,2,0,False
2018-02-13 00:00:00,75,15,2,0,False
2018-02-13 01:00:00,71,14,2,0,False
2018-02-13 02:00:00,71,14,1,0,False
2018-02-13 03:00:00,71,15,1,0,False
2018-02-13 04:00:00,72,17,1,0,False
2018-02-13 05:00:00,72,17,1,0,False
2018-02-13 06:00:00,69,17,1,0,False
2018-02-13 07:00:00,66,16,1,0,False
2018-02-13 08:00:00,66,16,1,0,False
2018-02-13 09:00:00,64,15,1,0,False
2018-02-13 10:00:00,63,14,1,0,False
2018-02-13 11:00:00,62,14,1,0,False
2018-02-13 12:00:00,61,13,1,0,False
2018-02-13 13:00:00,61,12,1,0,False
2018-02-13 14:00:00,62,12,1,0,False
2018-02-13 15:00:00,63,11,1,0,False
2018-02-13 16:00:00,63,11,1,0,False
2018-02-13 17:00:00,63,11,1,0,False
2018-02-13 18:00:00,63,11,1,0,False
2018-02-13 19:00:00,64,11,1,0,False
2018-02-13 20:00:00,66,11,1,0,False
2018-02-13 21:00:00,70,11,1,0,False
2018-02-13 22:00:00,69,12,1,0,False
2018-02-13 23:00:00,68,12,1,0,False
2018-02-14 00:00:00,64,11,1,0,False
2018-02-14 01:00:00,61,12,1,0,False
2018-02-14 02:00:00,62,13,1,0,False
2018-02-14 03:00:00,63,14,1,0,False
2018-02-14 04:00:00,65,15,1,0,False
2018-02-14 05:00:00,66,16,1,0,False
2018-02-14 06:00:00,65,16,1,0,False
2018-02-14 07:00:00,60,15,1,0,False
2018-02-14 08:00:00,59,14,1,0,False
2018-02-14 09:00:00,56,13,1,0,False
2018-02-14 10:00:00,55,13,1,0,False
2018-02-14 11:00:00,57,13,1,0,False
2018-02-14 12:00:00,66,14,1,0,False
2018-02-14 13:00:00,68,14,1,0,False
2018-02-14 14:00:00,67,14,1,0,False
2018-02-14 15:00:00,68,13,1,0,False
2018-02-14 16:00:00,68,14,1,0,False
2018-02-14 17:00:00,66,13,1,0,False
2018-02-14 18:00:00,69,12,1,0,False
2018-02-14 19:00:00,65,12,1,0,False
2018-02-14 20:00:00,64,12,1,0,False
2018-02-14 21:00:00,91,12,1,0,False
2018-02-14 22:00:00,94,14,1,0,False
2018-02-14 23:00:00,76,15,2,0,False
2018-02-15 00:00:00,70,14,1,0,False
2018-02-15 01:00:00,67,14,1,0,False
2018-02-15 02:00:00,70,16,1,0,False
2018-02-15 03:00:00,73,18,2,0,False
2018-02-15 04:00:00,75,20,1,0,False
2018-02-15 05:00:00,75,20,1,0,False
2018-02-15 06:00:00,75,19,1,0,False
2018-02-15 07:00:00,73,18,1,0,False
2018-02-15 08:00:00,73,18,1,0,False
2018-02-15 09:00:00,72,18,1,0,False
2018-02-15 10:00:00,68,16,1,0,False
2018-02-15 11:00:00,66,15,1,0,False
2018-02-15 12:00:00,65,14,1,0,False
2018-02-15 13:00:00,64,13,1,0,False
2018-02-15 14:00:00,66,13,1,0,False
2018-02-15 15:00:00,69,13,1,0,False
2018-02-15 16:00:00,67,13,1,0,False
2018-02-15 17:00:00,75,14,1,0,False
2018-02-15 18:00:00,81,15,1,0,False
2018-02-15 19:00:00,78,14,1,0,False
2018-02-15 20:00:00,78,14,1,0,False
2018-02-15 21:00:00,79,14,1,0,False
2018-02-15 22:00:00,78,14,2,0,False
2018-02-15 23:00:00,78,15,2,0,False
2018-02-16 00:00:00,76,15,2,0,False
2018-02-16 01:00:00,74,16,2,0,False
2018-02-16 02:00:00,75,16,2,0,False
2018-02-16 03:00:00,75,17,2,0,False
2018-02-16 04:00:00,74,18,2,0,False
2018-02-16 05:00:00,73,19,1,0,False
2018-02-16 06:00:00,73,19,1,0,False
2018-02-16 07:00:00,69,17,1,0,False
2018-02-16 08:00:00,64,16,1,0,False
2018-02-16 09:00:00,60,15,1,0,False
2018-02-16 10:00:00,59,14,1,0,False
2018-02-16 11:00:00,60,14,1,0,False
2018-02-16 12:00:00,59,13,1,0,False
2018-02-16 13:00:00,60,13,1,0,False
2018-02-16 14:00:00,61,13,1,0,False
2018-02-16 15:00:00,63,13,1,0,False
2018-02-16 16:00:00,62,12,1,0,False
2018-02-16 17:00:00,61,12,1,0,False
2018-02-16 18:00:00,61,11,1,0,False
2018-02-16 19:00:00,63,11,1,0,False
2018-02-16 20:00:00,64,11,1,0,False
2018-02-16 21:00:00,66,11,1,0,False
2018-02-16 22:00:00,66,12,1,0,False
2018-02-16 23:00:00,66,12,1,0,False
2018-02-17 00:00:00,63,12,1,0,False
2018-02-17 01:00:00,63,13,2,0,False
2018-02-17 02:00:00,65,15,1,0,False
2018-02-17 03:00:00,66,16,1,0,False
2018-02-17 04:00:00,68,17,1,0,False
2018-02-17 05:00:00,67,18,1,0,False
2018-02-17 06:00:00,71,19,2,0,False
2018-02-17 07:00:00,68,18,1,0,False
2018-02-17 08:00:00,68,18,1,0,False
2018-02-17 09:00:00,64,17,1,0,False
2018-02-17 10:00:00,58,16,1,0,False
2018-02-17 11:00:00,57,15,1,0,False
2018-02-17 12:00:00,58,15,1,0,False
2018-02-17 13:00:00,57,14,1,0,False
2018-02-17 14:00:00,56,13,1,0,False
2018-02-17 15:00:00,55,12,1,0,False
2018-02-17 16:00:00,56,12,1,0,False
2018-02-17 17:00:00,56,12,1,0,False
2018-02-17 18:00:00,56,12,1,0,False
2018-02-17 19:00:00,56,11,1,0,False
2018-02-17 20:00:00,57,11,1,0,False
2018-02-17 21:00:00,64,12,1,0,False
2018-02-17 22:00:00,64,12,1,0,False
2018-02-17 23:00:00,71,15,1,0,False
2018-02-18 00:00:00,71,15,2,0,False
2018-02-18 01:00:00,79,17,2,0,False
2018-02-18 02:00:00,86,19,2,0,False
2018-02-18 03:00:00,85,19,1,0,False
2018-02-18 04:00:00,78,18,2,0,False
2018-02-18 05:00:00,77,19,2,0,False
2018-02-18 06:00:00,71,19,1,0,False
2018-02-18 07:00:00,66,17,1,0,False
2018-02-18 08:00:00,62,16,1,0,False
2018-02-18 09:00:00,65,15,1,0,False
2018-02-18 10:00:00,69,15,2,0,False
2018-02-18 11:00:00,58,13,1,0,False
2018-02-18 12:00:00,54,12,1,0,False
2018-02-18 13:00:00,54,12,1,0,False
2018-02-18 14:00:00,53,12,1,0,False
2018-02-18 15:00:00,54,11,1,0,False
2018-02-18 16:00:00,56,11,1,0,False
2018-02-18 17:00:00,56,11,1,0,False
2018-02-18 18:00:00,55,10,1,0,False
2018-02-18 19:00:00,56,11,1,0,False
2018-02-18 20:00:00,58,11,1,0,False
2018-02-18 21:00:00,59,11,1,0,False
2018-02-18 22:00:00,61,11,1,0,False
2018-02-18 23:00:00,64,12,2,0,False
2018-02-19 00:00:00,62,12,1,0,False
2018-02-19 00:00:00,74,14,2,0,False
2018-02-19 01:00:00,70,14,2,0,False
2018-02-19 02:00:00,70,15,2,0,False
2018-02-19 03:00:00,71,16,2,0,False
2018-02-19 04:00:00,74,17,2,0,False
2018-02-19 05:00:00,75,19,2,0,False
2018-02-19 06:00:00,71,19,1,0,False
2018-02-19 07:00:00,71,18,1,0,False
2018-02-19 08:00:00,70,18,1,0,False
2018-02-19 09:00:00,67,17,1,0,False
2018-02-19 10:00:00,68,18,1,0,False
2018-02-19 11:00:00,68,17,1,0,False
2018-02-19 12:00:00,66,15,1,0,False
2018-02-19 13:00:00,65,15,1,0,False
2018-02-19 14:00:00,67,14,1,0,False
2018-02-19 15:00:00,72,15,1,0,False
2018-02-19 16:00:00,72,15,1,0,False
2018-02-19 17:00:00,70,14,1,0,False
2018-02-19 18:00:00,69,13,1,0,False
2018-02-19 19:00:00,71,14,1,0,False
2018-02-19 20:00:00,75,14,1,0,False
2018-02-19 21:00:00,78,14,2,0,False
2018-02-19 22:00:00,79,15,2,0,False
2018-02-19 23:00:00,79,15,2,0,False
2018-02-20 00:00:00,80,16,2,0,False
2018-02-20 01:00:00,80,17,2,0,False
2018-02-20 02:00:00,82,18,2,0,False
